Id,Type,ParentId,Name,Order,Completed,Counter,Percentage,Note,Deleted,Priority,CreationDate,IterationDate,ResetDays,Collapsed,Forecast
f5e8b3a0-83ac-4c69-8ffd-71b5bb514f8a,task,a59b1984-82ac-455c-bedb-18777a7940db,Limpiar coche Sabrina,1,true,0,0,,false,550,2026-03-28,2026-03-28,30,false,4
1193bc38-bbd7-43c6-ae49-69f14951f36a,task,579b120a-48c3-49b4-a677-bcbc63d79148,Indagar subvenciones negocio y casa,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
a3692ab5-4a75-4684-b5e6-357977fa2c18,task,579b120a-48c3-49b4-a677-bcbc63d79148,Revisar multas,1,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
26c0aa9c-68c5-4174-a630-620d696fb3e0,task,579b120a-48c3-49b4-a677-bcbc63d79148,Revisar IMV,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
f0110c94-6c7d-4bf8-8dfd-b0733cebd30f,task,579b120a-48c3-49b4-a677-bcbc63d79148,Revisar negocio autónomo IT,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
8ebb41d3-435f-4f93-9794-53eba2cd7369,task,579b120a-48c3-49b4-a677-bcbc63d79148,Pagar electricista Requena,4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
edc68e35-b487-493c-81bb-da8a350a0c20,task,74168259-72e1-44d1-a7bd-369f2d01dba2,Preparar cosas Maria. Muy importante,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
dcc30b1c-ef41-487b-a304-9416ecfa7ce6,task,74168259-72e1-44d1-a7bd-369f2d01dba2,Construir valla zona segura para Maria,1,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
272046a5-d7ce-4434-8118-56986f3f828f,task,74168259-72e1-44d1-a7bd-369f2d01dba2,Motar cuna Maria,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
8c0b3833-f4b4-4c79-a276-40c11582a36f,task,74168259-72e1-44d1-a7bd-369f2d01dba2,Organizar ropa Maria,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
2255ed7a-6f51-415f-8fed-0914e375fd8f,task,74168259-72e1-44d1-a7bd-369f2d01dba2,"Preguntas para matrona, pañales tela y perilla mocos",4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
e58a40d2-436d-44db-bb4c-969264471927,task,d3b825a9-2a83-4f06-a333-fd116ace3af6,Mejorar condiciones tortuga,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
2b6fb314-5b85-4943-9567-21f07fd28bec,task,d3b825a9-2a83-4f06-a333-fd116ace3af6,Limpiar estanque tortuga,1,false,0,0,,false,600,2026-03-28,2026-03-28,30,false,2
9ba07957-e56f-4acf-8ab2-57608cbbde0d,task,d3b825a9-2a83-4f06-a333-fd116ace3af6,Sistema de reciclado de agua con bomba estanque tortuga,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
636252f7-6310-44f4-97bc-52903369ecd2,task,d3b825a9-2a83-4f06-a333-fd116ace3af6,Mejorar alimentación tortuga,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
b6d18fb8-52bc-431a-9b96-0598bd946789,task,b8c736b6-1258-4318-8b56-6b394295dbd9,Ayudar con tareas de casa de mis padres,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
00128344-2be2-4de1-a968-fc361edcda6f,task,b8c736b6-1258-4318-8b56-6b394295dbd9,Ordenar cosas almacenadas en casa de mis padres,1,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
28d8959a-a156-468a-bd45-7bd7b215a9c1,task,b8c736b6-1258-4318-8b56-6b394295dbd9,Tratar humedades de casa de mis padres,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
94e23aa3-8063-49f1-916f-6fdcb4d4ce87,task,b8c736b6-1258-4318-8b56-6b394295dbd9,Reparar invernadero de mi padre,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
96f2e2ed-7a89-49e1-926f-4f620e5b5c12,task,b8c736b6-1258-4318-8b56-6b394295dbd9,Llevar mamá al médico,4,true,0,0,,false,500,2026-03-28,2026-03-28,0,false,0
98a6f229-e67e-4d85-acf5-b762f6d40005,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Mejorar mi personaje del Rol,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
ec564d77-e090-44d6-9629-7a29768b326b,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Asistir a algún evento de Rol,1,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d74eb7c5-33e7-41e8-b7c2-b3195a26dc6d,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Planear reunión desarrollo web Rol,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d590b515-2af4-402d-8a77-861bc089fae9,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Organizar cosas del rol en aspe,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
92302f55-e497-4bff-8b77-af34ae394075,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Construir almacén para cosas el rol en aspe,4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d2dcf249-08b8-4844-9fc9-87452f9b2b5f,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Organizar cosas del rol en casa,5,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
b7e318bd-cab1-4a0d-b9ad-c5d8d1de413a,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Terminar reglas personaje rol Sangre negra,6,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
508349fb-bf38-4e4c-9c9c-701afad0b43f,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Colaborar con proyecto de rol,7,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
87bc8df0-ddbb-4288-9b6e-d71650c7fcf4,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Gestionar compra nevera,0,true,0,0,,false,901,2026-03-28,2026-03-29,0,false,1
7e66fb8f-91cd-44fe-b4f7-0a4d32d6a458,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprar una placa solar para pérgola solar,8,false,0,10,,false,200,2026-03-28,2026-03-28,0,false,1
7fc6fe8b-cab1-4419-9ad4-a855005f2520,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprar Portatil,6,false,0,0,,false,100,2026-03-28,2026-03-28,0,false,6
51ef5849-dc5d-4d57-adc0-8db4f6d952ca,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprar aire acondicionado,5,false,0,0,,false,550,2026-03-28,2026-03-29,0,false,4
93185cd4-e942-4d54-95f7-45e8b35967eb,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprar calzado para trabajar,3,true,0,0,,false,500,2026-03-28,2026-04-01,0,false,0.5
e1860c4d-2097-4b51-89c8-d39bb1e39df3,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprarme ropa nueva,7,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
67165020-c29d-49eb-bc16-d632aaf4965b,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprar alcachofa grifo cocina,9,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
3fcf7f8f-a9f9-402f-8761-e43a454f15ad,task,7714f003-f6d2-4677-9ffc-02043b658253,"Proveer leña, ir a por viñas y otros",0,false,0,0,,false,500,2026-03-28,2026-03-28,15,false,2
3bbf57c9-32a8-422a-9dd5-c495b28c347c,task,7714f003-f6d2-4677-9ffc-02043b658253,Poner 2 sombras patio cocina,1,false,1,90,,false,501,2026-03-28,2026-04-03,0,false,1
f5a3955e-8b36-4992-9184-ae66bce8af97,task,7714f003-f6d2-4677-9ffc-02043b658253,Poner tierra para adelfas y construir ribazo de piedra,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
f41cfce1-a997-48fd-a565-1f9fe12435f0,task,7714f003-f6d2-4677-9ffc-02043b658253,"Huerta secano, adecuar sitio",3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
466af8a9-8b59-4e00-a6ce-187587143278,task,7714f003-f6d2-4677-9ffc-02043b658253,Canalización agua ducha externa para huerta,4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d4189026-ed37-4ff6-ab28-9c34c836d4ff,task,7714f003-f6d2-4677-9ffc-02043b658253,Instalar una toma de agua en la parte de delante de la casa,5,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
4be0c26e-708f-4711-a541-71dc72e22bf2,task,7714f003-f6d2-4677-9ffc-02043b658253,Instalar una toma de luz para la motosierra en el lateral de la casa,6,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d445d56c-f963-46df-800c-577465b2fdcc,task,7714f003-f6d2-4677-9ffc-02043b658253,Acondicionar zona para orquídeas parte trasera taller,7,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
9049538e-e3bd-4429-9f90-2ee8f4359fca,task,7714f003-f6d2-4677-9ffc-02043b658253,Arreglar tumbonas,8,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
3d300746-c438-42b2-a006-c12c860fa200,task,7714f003-f6d2-4677-9ffc-02043b658253,Quitar raíz camino,9,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
5d1f55b1-3042-411b-95d0-54f6ece54dca,task,7714f003-f6d2-4677-9ffc-02043b658253,"Acondicionar hueco nevera, agrandar y separar espacio",10,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
7ff80bc8-6f18-4caf-8796-d3d68e3fd719,task,7714f003-f6d2-4677-9ffc-02043b658253,Instalar placas en Pergola,11,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
f34ef965-6d32-457e-ad41-63440e9e0d3b,task,7714f003-f6d2-4677-9ffc-02043b658253,Poner maceteros ventanas frontal casa,12,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
85b6f135-9618-4bc6-9c6f-fd205eb67d00,task,7714f003-f6d2-4677-9ffc-02043b658253,Pintar fachada de casa,13,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
1e9f5ff1-4e76-426f-ba21-53790d446aac,task,7714f003-f6d2-4677-9ffc-02043b658253,Nivelar zona pinar,14,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d7aef323-0ef6-46f7-aef0-7be6c3fab6b5,task,7714f003-f6d2-4677-9ffc-02043b658253,"Acondicionar zona entrada camino nivelando, tapando ceniza y otros",15,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
58d2a43d-50af-41bd-99a0-83859b524754,task,7714f003-f6d2-4677-9ffc-02043b658253,Instalar toma de luz zona pinares,16,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
a5873cdb-c476-49cf-be8c-788577204b61,task,7714f003-f6d2-4677-9ffc-02043b658253,Fabricar soporte manguera,17,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
3084ed16-1ea9-43e9-80ec-3db81ae559d9,task,7714f003-f6d2-4677-9ffc-02043b658253,Recoger poda,18,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
10979558-d2b2-4040-be51-2670d3ca2854,task,7714f003-f6d2-4677-9ffc-02043b658253,Arreglar poda,19,false,0,0,,false,501,2026-03-28,2026-03-28,0,false,2
9b0e5f50-9091-4577-8173-b04d0b9e8983,task,7714f003-f6d2-4677-9ffc-02043b658253,Arreglar jardineras enfrente de casa,20,false,0,0,,false,501,2026-03-28,2026-03-28,0,false,1
23d0aa93-e935-42e0-bcc0-8a99b4f90a13,task,7714f003-f6d2-4677-9ffc-02043b658253,Poner canal recogida aguas pluviales,21,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
adf91946-2c68-4f73-ac07-ed4126c72fa1,task,7714f003-f6d2-4677-9ffc-02043b658253,Acondicionar zonas para recogida aguas pluviales,22,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
18a1f406-e5cf-4d2a-ab9c-1f555e254678,task,7714f003-f6d2-4677-9ffc-02043b658253,Triturar acolchado,23,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
c62ee459-0621-4eeb-a33f-6e178d0a527e,task,7714f003-f6d2-4677-9ffc-02043b658253,Probar trituradora de ramas para poliestireno,24,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
a25ae6ef-9e95-4ecd-b25a-b570a495265f,task,7714f003-f6d2-4677-9ffc-02043b658253,Mantenimiento de mesa redonda de madera blanca,25,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
840c0c16-c22d-4b6e-8384-0a7e7ff0598f,task,7714f003-f6d2-4677-9ffc-02043b658253,Restaurar mesa pinares,26,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
b50479dc-e6b1-47ff-a5ea-999084a5e7f3,task,7714f003-f6d2-4677-9ffc-02043b658253,Arreglar sombrilla naranja,27,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d56f7e23-5501-44f4-a923-726c372302b5,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Crear huerta en fuente cercana,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
ee306ecd-7e09-4413-ae95-59dbee5227f2,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Hacer conservas de aceitunas,1,true,0,0,,false,400,2026-03-28,2026-03-29,0,false,0.5
4418d45c-eeef-4ea5-aced-f03bf40be101,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Ir a por naranjas a Murcia,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
af90c773-2084-4831-bced-063fa0030eb7,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Hacer conserva de naranjas,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
df05fdc8-4d4c-460d-b487-7e6c4e7e3c59,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Procesar almendras,4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
a0eaf011-57ad-4c12-828b-302b9143593e,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Cocinar cosas ricas para mi amor,5,false,0,0,,false,501,2026-03-28,2026-03-28,0,false,1
60318247-f4a2-44c7-a705-9a4d8b1c51cb,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Ocuparme del compost,6,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
015f9d59-da00-4e95-8c9e-81df54a09629,task,e85a2261-663f-4c6a-ab57-f2a69bd928a9,Viajar con Sabrina,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
9869753e-8f63-41a5-9647-f6486782b222,task,e85a2261-663f-4c6a-ab57-f2a69bd928a9,Planear fecha para la boda,1,false,0,15,,false,900,2026-03-28,2026-03-28,0,false,1
d8ab6536-676e-435c-8448-185ec94ffe0d,task,e85a2261-663f-4c6a-ab57-f2a69bd928a9,Planear la celebración de boda,2,false,0,5,,false,899,2026-03-28,2026-03-28,0,false,20
3bca3a47-4604-4ccd-a992-54962041cc9b,task,e85a2261-663f-4c6a-ab57-f2a69bd928a9,Firmar los papeles de boda,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
75372215-73aa-4374-851e-87e29fb0e809,task,e85a2261-663f-4c6a-ab57-f2a69bd928a9,Celebrar mi cumpleaños,4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
75f22bc5-00cd-4125-a999-01be974347f2,task,d29c8237-f6bf-43c4-84de-c6b664c46c44,Organizar y ejecutar planificación para implantación del ERP Odoo 17 de Carmen,0,false,0,50,"Flujo documentos
Pagos en albaranes
Filtros en desplegables
Norma 19",false,750,2026-03-28,2026-03-28,1,false,20
0f4b9ad1-9c0d-4952-ace0-8353476ccc38,task,d29c8237-f6bf-43c4-84de-c6b664c46c44,Pensar en proyecto empresa Infomoto e infovalle,1,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d743fb5c-15d1-44be-aa80-99d4c4888ea1,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Aprender Ingles,0,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
95594ba0-f884-4c68-94d9-eae8623c2c35,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Fabricar placas pladur de cartón y polietileno,1,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
c0bfc6dd-bdac-4a56-afeb-5674987d32a3,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Salir de fiesta y Jugar a juegos de mesa con mi hermana Carmen,2,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
df4c3c7e-1602-4b53-8691-1e6aaa1c7736,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Colgar las casetas murciélagos,3,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
ea9a4597-c245-46b9-bd54-947c47ef4adc,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Evaluar entretecho,4,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
47fa7846-6512-4aa6-9fe2-393a6d84c850,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Utilizar agua para la cisterna reciclada,5,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
d44c6f89-6eb6-420a-a9fe-a8ce05e9ac93,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Conducir aguas grises para la purificadora,6,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
e0f75633-e6d2-4c99-aeca-07ca6c0c1f9c,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Quitarme las faltas de ortografía,7,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
631a2ba1-1ea6-40aa-9795-75d33a390122,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Aprender algo de Ucraniano,8,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
468a5cb2-55e9-4d68-9d55-72741cf71c07,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Retomar relación con ana y edu de Alcoy,9,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
b4f02ebc-d55a-49a1-b4fe-97053b4c7187,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Retomar relación con amigos de albacete,10,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
47e64a5e-0834-411b-baa1-7807a2ce107a,task,85eb53b9-ba59-4b67-b7ce-10b0a6e2f782,Fabricar trampas para las avispas,11,false,0,0,,false,500,2026-03-28,2026-03-28,0,false,0.5
06a322d6-e1bc-4dbc-ac19-9f0c94e26d66,task,b6cd1e74-a4b9-44f8-b6ae-e4f35fbc093b,Maceteros patatas,7,false,0,75,,false,501,2026-03-28,2026-03-28,0,false,4
bce428c5-b865-423c-9630-d1ba536d150c,task,6729627f-f2c2-4fab-b99e-355c7fce61f7,Ponerme crema,0,false,2,0,,false,999,2026-03-28,2026-04-16,1,false,0.5
f67b2321-6397-4b6f-977b-3c88a6f95618,task,6729627f-f2c2-4fab-b99e-355c7fce61f7,Arreglar barba,7,false,1,35,,false,999,2026-03-28,2026-04-16,3,false,0.5
269adf90-f67d-4874-a59d-03388d069056,task,6729627f-f2c2-4fab-b99e-355c7fce61f7,"Dormir con Sabrina ",6,false,0,0,,false,800,2026-03-28,2026-03-28,0,false,1
2c15ddeb-b265-4a17-8845-1bbcc0e4c2ea,task,6729627f-f2c2-4fab-b99e-355c7fce61f7,Madrugar,11,false,0,0,,false,999,2026-03-28,2026-03-28,1,false,0
fe62dc03-e31b-4e68-ac14-cb46cd54f2fc,category,,Nueva Categoría,0,false,0,0,,true,500,2026-03-28,2026-03-28,0,false,0.5
a6c96090-98e9-4e60-ada2-40e10a90d08f,task,fe62dc03-e31b-4e68-ac14-cb46cd54f2fc,Nueva Tarea,0,false,0,0,,true,500,2026-03-28,2026-03-28,0,false,0.5
9e891652-ec55-43dd-bf40-45e0e0d37419,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Tiralíneas,4,false,0,0,,false,500,2026-03-29,2026-03-29,0,false,0.5
ddc1b428-f4d9-4179-9c74-6ec378f3df8c,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Escuadra grande,11,false,0,0,,false,500,2026-03-29,2026-03-29,0,false,0.5
7b9a7465-6c20-41c1-a92b-bf06c4d2a836,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Mirar nevera tara,2,true,0,0,,false,700,2026-03-29,2026-03-31,0,false,6
f148bf17-079c-4163-bd98-d597ec88a78a,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Calzado trabajo,10,false,0,0,,true,500,2026-03-31,2026-03-31,0,false,0.5
812278a7-eedf-4e5d-9275-8c0f826c4c4e,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Veneno avispas,14,true,0,0,,false,500,2026-03-31,2026-04-01,0,false,0.5
802d9c99-5dbe-4499-8c22-1a0c866e4631,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Desagüe ducha,1,false,0,0,,false,700,2026-04-03,2026-04-03,0,false,0.5
25169591-f879-4146-9d90-d40a0ec6cc5c,category,,Gestor,2,false,0,0,,false,500,2026-04-03,2026-04-03,0,true,0.5
08747bd7-49b2-4af7-904a-b598e57632fb,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Kpi filtro totales hechas pendientes,0,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
1d5d5b00-2f37-4e9d-81f1-a4137802641a,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Kpi sin categorias,1,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
a23d2dca-5068-40c8-bda0-581a5b60b692,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Kpi programadas progresivas prevision,2,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
c8c38a35-4446-4799-94e5-3bc70a8d85f3,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Prioridad estrellas,4,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
d9a89706-c3fe-45e8-891b-cb04c864c129,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Nueva Tarea,4,false,0,0,,true,500,2026-04-03,2026-04-03,0,false,0.5
fd42768d-4fa0-48b6-a003-86d30f95ef4c,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Tiempo invertido,5,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
534a2e3a-09ba-4de2-ac03-a87bbe24b054,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Fecha prevision,6,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
658427a2-0422-4dfd-9e16-a9600a593354,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Planificar tornillos pergola,12,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
012174ce-6b12-48da-93bd-a89e33d9eb1e,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Comprar tornillos pergola,13,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
0b912f64-f4a7-4aea-84e9-cfff271bbcd6,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Si tarea tiene nombre por defecto o vacío botón de eliminar visible,3,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
0e5df7e0-b519-4159-bccd-7285d2a9f389,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Edición de categoría un click si no tienen tareas dos si las tiene,7,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
cf062cf7-87c3-4df1-8eeb-343c80d46ece,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Subtareas,8,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
dad0ca0c-24e1-4889-a5ed-66b10e97cd99,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Icono borrar tarea de x a papelera,9,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
2810b065-f08f-4db9-8595-ced94972a0f0,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Pintar una categoria,10,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
5b2500d1-5ef4-47de-9867-c7f1d4789220,task,976fdfc2-4307-4212-b688-65d5ccb46d58,Nueva Tarea,8,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
87eccecf-c95e-4aad-8782-ed9c5531a77c,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Añadir Tarea  arriba  con ordenar tareas y asignar prioridad automática,11,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
5be74083-26f3-4436-8bc0-505b970116bf,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Ordenar tareas,12,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
ef920773-a192-40b1-8ae5-8459712cbbf2,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Prioridad automatica,13,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
ac2ff553-c6df-4625-b76e-67d7bd8d5be3,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Número de tareas en título categoria,14,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
42b8057d-0224-41c9-bb05-eaa5a0bbb885,task,8c99c642-7c0f-4fd3-8e55-3066c7b7f19a,Bombilla taller,15,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
986b4bf4-f8b9-429d-8b5d-50241fed7ecf,task,7714f003-f6d2-4677-9ffc-02043b658253,"Invernadero para planteles 1,30x70x2",28,true,2,100,,false,500,2026-04-03,2026-04-03,0,false,10
48e9f764-f0af-466a-8a77-510409b59d29,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Fecha fin,15,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
4e571f45-a759-428a-8fb0-bec594d62f98,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Nueva Tarea,16,false,0,0,,true,500,2026-04-03,2026-04-03,0,false,0.5
acf972f6-da26-452c-89d3-90aaadc5aa39,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Cuando la categoría esté desplegada visualizar crear nueva tarea en lugar de mover,16,false,0,0,,false,500,2026-04-03,2026-04-03,0,false,0.5
444ebc0f-01ea-44f4-b9fe-a8b8585a430d,category,,Odoo,0,false,0,0,,false,500,2026-04-03,2026-04-03,0,true,0.5
5bf29f3f-29b8-4757-9011-01cb2788843d,task,25169591-f879-4146-9d90-d40a0ec6cc5c,Más... Como planificación a la derecha icono de eliminar tarea la izquierd,17,false,0,100,,false,500,2026-04-03,2026-04-03,0,false,0.5
75950f24-2a5f-45ec-8111-c8654165c3c2,task,444ebc0f-01ea-44f4-b9fe-a8b8585a430d,Ordenar conexiones despacho,0,false,0,0,,false,500,2026-04-04,2026-04-04,0,false,3
8651238e-3da0-422d-99a0-fe60f3981dc0,task,444ebc0f-01ea-44f4-b9fe-a8b8585a430d,Configurar router firewall,1,false,0,0,,false,500,2026-04-04,2026-04-04,0,false,4
687b1107-0f84-416e-b7da-8bb041766223,task,444ebc0f-01ea-44f4-b9fe-a8b8585a430d,Segundo servidor,2,false,0,0,,false,500,2026-04-04,2026-04-04,0,false,10
ae62e292-f629-4e9d-b831-fbec944e89c3,task,444ebc0f-01ea-44f4-b9fe-a8b8585a430d,Virtualizar antiguo,3,false,0,0,,false,500,2026-04-04,2026-04-04,0,false,6
